342,G-0342,WC-1954,M-1954-08,T-27,P-09276,T-27,63,0,0,0
343,G-0343,WC-1954,M-1954-08,T-06,P-06716,T-06,67,0,0,0
344,G-0344,WC-1954,M-1954-08,T-06,P-03200,T-06,71,0,0,0
345,G-0345,WC-1954,M-1954-08,T-27,P-05041,T-27,91,0,0,0
346,G-0346,WC-1954,M-1954-08,T-06,P-04120,T-27,94,0,1,0
347,G-0347,WC-1954,M-1954-09,T-81,P-03059,T-81,17,0,0,0
348,G-0348,WC-1954,M-1954-09,T-81,P-01364,T-81,30,0,0,0
349,G-0349,WC-1954,M-1954-09,T-81,P-03059,T-81,47,0,0,0
350,G-0350,WC-1954,M-1954-09,T-81,P-03687,T-81,54,0,0,0
351,G-0351,WC-1954,M-1954-09,T-81,P-03059,T-81,57,0,0,0
352,G-0352,WC-1954,M-1954-09,T-81,P-01364,T-81,83,0,0,0
353,G-0353,WC-1954,M-1954-09,T-81,P-03687,T-81,85,0,0,0
354,G-0354,WC-1954,M-1954-10,T-84,P-00620,T-84,48,0,0,0
355,G-0355,WC-1954,M-1954-10,T-09,P-07677,T-09,69,0,0,0
356,G-0356,WC-1954,M-1954-11,T-05,P-02548,T-05,3,0,0,0
357,G-0357,WC-1954,M-1954-11,T-05,P-09592,T-05,4,0,0,0
358,G-0358,WC-1954,M-1954-11,T-05,P-09592,T-05,21,0,0,0
359,G-0359,WC-1954,M-1954-11,T-05,P-09592,T-05,24,0,0,0
360,G-0360,WC-1954,M-1954-11,T-05,P-02548,T-05,65,0,0,0
361,G-0361,WC-1954,M-1954-12,T-28,P-02694,T-28,19,0,0,0
362,G-0362,WC-1954,M-1954-12,T-28,P-05251,T-44,46,0,1,0
363,G-0363,WC-1954,M-1954-12,T-44,P-03660,T-44,54,0,0,0
364,G-0364,WC-1954,M-1954-12,T-44,P-00309,T-44,85,0,0,0
365,G-0365,WC-1954,M-1954-12,T-28,P-03076,T-28,88,0,0,1
366,G-0366,WC-1954,M-1954-13,T-34,P-06982,T-34,3,0,0,0
367,G-0367,WC-1954,M-1954-13,T-34,P-01259,T-34,17,0,0,0
368,G-0368,WC-1954,M-1954-13,T-34,P-06982,T-34,21,0,0,0
369,G-0369,WC-1954,M-1954-13,T-83,P-09505,T-83,25,0,0,0
370,G-0370,WC-1954,M-1954-13,T-34,P-03542,T-34,52,0,0,0
371,G-0371,WC-1954,M-1954-13,T-34,P-03542,T-34,54,0,0,0
372,G-0372,WC-1954,M-1954-13,T-34,P-06982,T-34,69,0,0,0
373,G-0373,WC-1954,M-1954-13,T-34,P-00259,T-34,75,0,0,0
374,G-0374,WC-1954,M-1954-13,T-83,P-00174,T-83,77,0,0,0
375,G-0375,WC-1954,M-1954-13,T-34,P-06982,T-34,78,0,0,0
376,G-0376,WC-1954,M-1954-13,T-83,P-02908,T-83,84,0,0,0
377,G-0377,WC-1954,M-1954-14,T-77,P-08861,T-77,10,0,0,0
378,G-0378,WC-1954,M-1954-14,T-77,P-03924,T-77,24,0,0,0
379,G-0379,WC-1954,M-1954-14,T-77,P-08861,T-77,30,0,0,0
380,G-0380,WC-1954,M-1954-14,T-77,P-06343,T-77,37,0,0,0
381,G-0381,WC-1954,M-1954-14,T-77,P-06343,T-77,64,0,0,0
382,G-0382,WC-1954,M-1954-14,T-77,P-06343,T-77,70,0,0,0
383,G-0383,WC-1954,M-1954-14,T-77,P-01593,T-77,76,0,0,0
384,G-0384,WC-1954,M-1954-15,T-39,P-00856,T-39,41,0,0,1
385,G-0385,WC-1954,M-1954-15,T-39,P-02609,T-39,48,0,0,0
386,G-0386,WC-1954,M-1954-15,T-39,P-07295,T-39,58,0,0,0
387,G-0387,WC-1954,M-1954-15,T-39,P-03610,T-39,78,0,0,0
388,G-0388,WC-1954,M-1954-15,T-06,P-03200,T-06,81,0,0,0
389,G-0389,WC-1954,M-1954-16,T-27,P-03336,T-27,43,0,0,0
390,G-0390,WC-1954,M-1954-16,T-27,P-01511,T-27,69,0,0,0
391,G-0391,WC-1954,M-1954-17,T-83,P-06734,T-83,7,0,0,0
392,G-0392,WC-1954,M-1954-17,T-83,P-00262,T-83,12,0,0,0
393,G-0393,WC-1954,M-1954-17,T-77,P-06502,T-77,21,0,0,0
394,G-0394,WC-1954,M-1954-17,T-83,P-08055,T-83,30,0,0,0
395,G-0395,WC-1954,M-1954-17,T-83,P-08055,T-83,60,0,0,0
396,G-0396,WC-1954,M-1954-17,T-83,P-09693,T-83,62,0,0,0
397,G-0397,WC-1954,M-1954-17,T-83,P-08055,T-83,77,0,0,0
398,G-0398,WC-1954,M-1954-17,T-83,P-00262,T-83,79,0,0,0
399,G-0399,WC-1954,M-1954-17,T-77,P-03924,T-77,82,0,0,0
400,G-0400,WC-1954,M-1954-18,T-73,P-04731,T-73,14,0,0,0
401,G-0401,WC-1954,M-1954-18,T-73,P-07799,T-73,48,0,0,0
402,G-0402,WC-1954,M-1954-18,T-39,P-00244,T-39,67,0,0,0
403,G-0403,WC-1954,M-1954-18,T-73,P-04731,T-73,85,0,0,0
404,G-0404,WC-1954,M-1954-18,T-73,P-03058,T-73,90,0,0,0
405,G-0405,WC-1954,M-1954-19,T-73,P-07799,T-73,16,0,0,0
406,G-0406,WC-1954,M-1954-19,T-73,P-04731,T-73,17,0,0,0
407,G-0407,WC-1954,M-1954-19,T-73,P-04731,T-73,19,0,0,0
408,G-0408,WC-1954,M-1954-19,T-05,P-07317,T-05,25,0,0,0
409,G-0409,WC-1954,M-1954-19,T-05,P-05223,T-05,26,0,0,0
410,G-0410,WC-1954,M-1954-19,T-05,P-07317,T-05,27,0,0,0
411,G-0411,WC-1954,M-1954-19,T-05,P-01047,T-05,32,0,0,0
412,G-0412,WC-1954,M-1954-19,T-05,P-05223,T-05,34,0,0,0
413,G-0413,WC-1954,M-1954-19,T-73,P-07799,T-73,39,0,0,0
414,G-0414,WC-1954,M-1954-19,T-05,P-07317,T-05,53,0,0,0
415,G-0415,WC-1954,M-1954-19,T-73,P-04731,T-73,60,0,0,0
416,G-0416,WC-1954,M-1954-19,T-05,P-09592,T-05,76,0,0,0
417,G-0417,WC-1954,M-1954-20,T-81,P-03059,T-81,5,0,0,0
418,G-0418,WC-1954,M-1954-20,T-27,P-05041,T-27,16,0,0,0
419,G-0419,WC-1954,M-1954-20,T-81,P-05562,T-81,39,0,0,0
420,G-0420,WC-1954,M-1954-20,T-81,P-01903,T-81,46,0,0,0
421,G-0421,WC-1954,M-1954-20,T-27,P-02837,T-27,67,0,0,0
422,G-0422,WC-1954,M-1954-20,T-81,P-08866,T-81,78,0,0,0
423,G-0423,WC-1954,M-1954-21,T-34,P-03542,T-34,4,0,0,0
424,G-0424,WC-1954,M-1954-21,T-34,P-06982,T-34,7,0,0,0
425,G-0425,WC-1954,M-1954-21,T-09,P-02499,T-09,18,0,0,1
426,G-0426,WC-1954,M-1954-21,T-34,P-09080,T-34,60,0,0,1
427,G-0427,WC-1954,M-1954-21,T-09,P-01861,T-09,65,0,0,0
428,G-0428,WC-1954,M-1954-21,T-34,P-06982,T-34,88,0,0,0
429,G-0429,WC-1954,M-1954-22,T-83,P-07349,T-84,9,0,1,0
430,G-0430,WC-1954,M-1954-22,T-83,P-00174,T-83,85,0,0,0
431,G-0431,WC-1954,M-1954-23,T-34,P-08206,T-34,13,0,0,0
432,G-0432,WC-1954,M-1954-23,T-34,P-03542,T-34,46,0,0,0
433,G-0433,WC-1954,M-1954-23,T-81,P-00295,T-81,75,0,0,0
434,G-0434,WC-1954,M-1954-23,T-81,P-00295,T-81,86,0,0,0
435,G-0435,WC-1954,M-1954-23,T-34,P-06982,T-34,111,0,0,0
436,G-0436,WC-1954,M-1954-23,T-34,P-06982,T-34,116,0,0,0
437,G-0437,WC-1954,M-1954-24,T-83,P-00262,T-83,31,0,0,0
438,G-0438,WC-1954,M-1954-24,T-83,P-08055,T-83,47,0,0,0
439,G-0439,WC-1954,M-1954-24,T-05,P-09592,T-05,51,0,0,0
440,G-0440,WC-1954,M-1954-24,T-83,P-09693,T-83,54,0,0,1
441,G-0441,WC-1954,M-1954-24,T-83,P-06734,T-83,61,0,0,0
442,G-0442,WC-1954,M-1954-24,T-83,P-09693,T-83,64,0,0,1
443,G-0443,WC-1954,M-1954-24,T-83,P-06734,T-83,89,0,0,0
444,G-0444,WC-1954,M-1954-25,T-05,P-02548,T-05,16,0,0,1
445,G-0445,WC-1954,M-1954-25,T-81,P-00295,T-81,22,0,0,0
446,G-0446,WC-1954,M-1954-25,T-05,P-01798,T-81,59,0,1,0
447,G-0447,WC-1954,M-1954-25,T-05,P-01047,T-05,89,0,0,0
448,G-0448,WC-1954,M-1954-26,T-34,P-01259,T-34,6,0,0,0
449,G-0449,WC-1954,M-1954-26,T-34,P-08206,T-34,8,0,0,0
450,G-0450,WC-1954,M-1954-26,T-83,P-08055,T-83,10,0,0,0
451,G-0451,WC-1954,M-1954-26,T-83,P-00174,T-83,18,0,0,0
452,G-0452,WC-1954,M-1954-26,T-83,P-00174,T-83,84,0,0,0
453,G-0453,WC-1958,M-1958-01,T-72,P-07592,T-72,17,0,0,0
454,G-0454,WC-1958,M-1958-01,T-72,P-03179,T-72,57,0,0,1
455,G-0455,WC-1958,M-1958-01,T-72,P-07592,T-72,64,0,0,0
456,G-0456,WC-1958,M-1958-02,T-03,P-02839,T-03,3,0,0,0
457,G-0457,WC-1958,M-1958-02,T-83,P-00174,T-83,32,0,0,0
458,G-0458,WC-1958,M-1958-02,T-83,P-02871,T-83,42,0,0,0
459,G-0459,WC-1958,M-1958-02,T-83,P-00174,T-83,79,0,0,0
460,G-0460,WC-1958,M-1958-03,T-50,P-04865,T-50,21,0,0,0
461,G-0461,WC-1958,M-1958-04,T-53,P-08520,T-53,20,0,0,0
462,G-0462,WC-1958,M-1958-04,T-28,P-02537,T-28,24,0,0,0
463,G-0463,WC-1958,M-1958-04,T-28,P-02537,T-28,30,0,0,0
464,G-0464,WC-1958,M-1958-04,T-53,P-08520,T-53,44,0,0,1
465,G-0465,WC-1958,M-1958-04,T-53,P-05757,T-53,50,0,0,0
466,G-0466,WC-1958,M-1958-04,T-28,P-08716,T-28,52,0,0,0
467,G-0467,WC-1958,M-1958-04,T-28,P-09843,T-28,61,0,0,0
468,G-0468,WC-1958,M-1958-04,T-28,P-02537,T-28,67,0,0,0
469,G-0469,WC-1958,M-1958-04,T-28,P-03076,T-28,70,0,0,0
470,G-0470,WC-1958,M-1958-04,T-28,P-02694,T-28,83,0,0,0
471,G-0471,WC-1958,M-1958-05,T-84,P-09627,T-84,6,0,0,0
472,G-0472,WC-1958,M-1958-05,T-62,P-06157,T-62,49,0,0,0
473,G-0473,WC-1958,M-1958-06,T-34,P-03485,T-34,5,0,0,0
474,G-0474,WC-1958,M-1958-06,T-82,P-02360,T-82,27,0,0,0
475,G-0475,WC-1958,M-1958-07,T-09,P-01512,T-09,37,0,0,0
476,G-0476,WC-1958,M-1958-07,T-09,P-05800,T-09,50,0,0,0
477,G-0477,WC-1958,M-1958-07,T-09,P-01512,T-09,85,0,0,0
478,G-0478,WC-1958,M-1958-08,T-70,P-06830,T-70,13,0,0,0
479,G-0479,WC-1958,M-1958-08,T-70,P-06005,T-70,56,0,0,0
480,G-0480,WC-1958,M-1958-08,T-27,P-00148,T-27,66,0,0,0
481,G-0481,WC-1958,M-1958-08,T-27,P-02837,T-27,85,0,0,1
482,G-0482,WC-1958,M-1958-09,T-50,P-06974,T-50,4,0,0,0
483,G-0483,WC-1958,M-1958-09,T-03,P-02839,T-03,37,0,0,1
484,G-0484,WC-1958,M-1958-09,T-03,P-02035,T-03,56,0,0,0
485,G-0485,WC-1958,M-1958-09,T-03,P-06116,T-03,60,0,0,0
486,G-0486,WC-1958,M-1958-10,T-20,P-05787,T-20,24,0,0,1
487,G-0487,WC-1958,M-1958-10,T-20,P-09133,T-20,42,0,0,0
488,G-0488,WC-1958,M-1958-10,T-83,P-00262,T-83,60,0,0,0
489,G-0489,WC-1958,M-1958-10,T-83,P-00174,T-83,71,0,0,0
490,G-0490,WC-1958,M-1958-11,T-53,P-05571,T-53,4,0,0,0
491,G-0491,WC-1958,M-1958-11,T-62,P-02442,T-62,24,0,0,0
492,G-0492,WC-1958,M-1958-11,T-53,P-04516,T-53,45,0,0,0
493,G-0493,WC-1958,M-1958-11,T-53,P-01793,T-53,73,0,0,0
494,G-0494,WC-1958,M-1958-11,T-62,P-05885,T-62,74,0,0,0
495,G-0495,WC-1958,M-1958-12,T-28,P-02537,T-28,4,0,0,0
496,G-0496,WC-1958,M-1958-12,T-84,P-09627,T-84,16,0,0,0
497,G-0497,WC-1958,M-1958-12,T-84,P-00474,T-84,63,0,0,0
498,G-0498,WC-1958,M-1958-12,T-28,P-02537,T-28,85,0,0,0
499,G-0499,WC-1958,M-1958-12,T-84,P-00474,T-84,88,0,0,0
500,G-0500,WC-1958,M-1958-13,T-82,P-09946,T-82,32,0,0,0
501,G-0501,WC-1958,M-1958-13,T-44,P-06537,T-44,89,0,0,0
502,G-0502,WC-1958,M-1958-15,T-70,P-03776,T-70,15,0,0,0
503,G-0503,WC-1958,M-1958-15,T-70,P-06322,T-70,62,0,0,0
504,G-0504,WC-1958,M-1958-16,T-72,P-02077,T-72,34,0,0,0
505,G-0505,WC-1958,M-1958-16,T-72,P-02077,T-72,55,0,0,0
506,G-0506,WC-1958,M-1958-16,T-34,P-05000,T-34,77,0,0,0
507,G-0507,WC-1958,M-1958-18,T-20,P-05787,T-20,8,0,0,0
508,G-0508,WC-1958,M-1958-18,T-20,P-09133,T-20,17,0,0,0
509,G-0509,WC-1958,M-1958-18,T-20,P-09133,T-20,40,0,0,0
510,G-0510,WC-1958,M-1958-18,T-03,P-02839,T-03,65,0,0,1
511,G-0511,WC-1958,M-1958-18,T-20,P-01030,T-20,69,0,0,0
512,G-0512,WC-1958,M-1958-18,T-20,P-08312,T-20,82,0,0,0
513,G-0513,WC-1958,M-1958-18,T-20,P-08312,T-20,89,0,0,0
514,G-0514,WC-1958,M-1958-19,T-50,P-06974,T-50,18,0,0,0
515,G-0515,WC-1958,M-1958-19,T-83,P-00174,T-83,20,0,0,0
516,G-0516,WC-1958,M-1958-19,T-50,P-06974,T-50,60,0,0,0
517,G-0517,WC-1958,M-1958-19,T-83,P-02871,T-83,78,0,0,0
518,G-0518,WC-1958,M-1958-20,T-28,P-03076,T-28,22,0,0,0
519,G-0519,WC-1958,M-1958-20,T-28,P-02537,T-28,44,0,0,0
520,G-0520,WC-1958,M-1958-20,T-62,P-08126,T-62,58,0,0,0
521,G-0521,WC-1958,M-1958-21,T-84,P-03841,T-84,18,0,0,0
522,G-0522,WC-1958,M-1958-21,T-53,P-01793,T-53,20,0,0,0
523,G-0523,WC-1958,M-1958-21,T-84,P-00474,T-84,21,0,0,0
524,G-0524,WC-1958,M-1958-21,T-53,P-05571,T-53,52,0,0,0
525,G-0525,WC-1958,M-1958-21,T-84,P-06961,T-84,73,0,0,0
526,G-0526,WC-1958,M-1958-21,T-53,P-05757,T-53,80,0,0,0
527,G-0527,WC-1958,M-1958-22,T-34,P-05000,T-34,19,0,0,0
528,G-0528,WC-1958,M-1958-22,T-34,P-05000,T-34,46,0,0,0
529,G-0529,WC-1958,M-1958-22,T-34,P-04743,T-34,54,0,0,0
530,G-0530,WC-1958,M-1958-22,T-34,P-06754,T-34,69,0,0,0
531,G-0531,WC-1958,M-1958-23,T-09,P-01848,T-09,3,0,0,0
532,G-0532,WC-1958,M-1958-23,T-09,P-01848,T-09,77,0,0,0
533,G-0533,WC-1958,M-1958-24,T-05,P-07206,T-05,15,0,0,0
534,G-0534,WC-1958,M-1958-24,T-27,P-00912,T-27,56,0,0,0
535,G-0535,WC-1958,M-1958-24,T-05,P-05223,T-05,71,0,0,0
536,G-0536,WC-1958,M-1958-24,T-27,P-00148,T-27,74,0,0,0
537,G-0537,WC-1958,M-1958-25,T-20,P-09133,T-20,18,0,0,0
538,G-0538,WC-1958,M-1958-25,T-50,P-06974,T-50,44,0,0,0
539,G-0539,WC-1958,M-1958-25,T-50,P-06974,T-50,97,0,0,0
540,G-0540,WC-1958,M-1958-26,T-34,P-05000,T-34,33,0,0,0
541,G-0541,WC-1958,M-1958-26,T-82,P-09946,T-82,55,0,0,0
542,G-0542,WC-1958,M-1958-26,T-82,P-02097,T-82,76,0,0,0
543,G-0543,WC-1958,M-1958-27,T-70,P-03776,T-70,69,0,0,0
544,G-0544,WC-1958,M-1958-28,T-09,P-09516,T-09,66,0,0,0
545,G-0545,WC-1958,M-1958-29,T-28,P-09843,T-28,44,0,0,0
546,G-0546,WC-1958,M-1958-29,T-28,P-02537,T-28,55,0,0,0
547,G-0547,WC-1958,M-1958-29,T-28,P-02537,T-28,63,0,0,0
548,G-0548,WC-1958,M-1958-29,T-28,P-08716,T-28,68,0,0,0
549,G-0549,WC-1958,M-1958-30,T-72,P-02077,T-72,49,0,0,0
550,G-0550,WC-1958,M-1958-30,T-72,P-07592,T-72,88,0,0,0
551,G-0551,WC-1958,M-1958-31,T-83,P-00174,T-83,12,0,0,0
552,G-0552,WC-1958,M-1958-32,T-09,P-01848,T-09,2,0,0,0
553,G-0553,WC-1958,M-1958-32,T-28,P-02537,T-28,9,0,0,0
554,G-0554,WC-1958,M-1958-32,T-09,P-07677,T-09,39,0,0,0
555,G-0555,WC-1958,M-1958-32,T-09,P-09516,T-09,52,0,0,0
556,G-0556,WC-1958,M-1958-32,T-09,P-09516,T-09,64,0,0,0
557,G-0557,WC-1958,M-1958-32,T-09,P-09516,T-09,75,0,0,0
558,G-0558,WC-1958,M-1958-32,T-28,P-08716,T-28,83,0,0,0
559,G-0559,WC-1958,M-1958-33,T-83,P-00262,T-83,24,0,0,0
560,G-0560,WC-1958,M-1958-33,T-72,P-05063,T-72,32,0,0,0
561,G-0561,WC-1958,M-1958-33,T-72,P-00839,T-72,81,0,0,0
562,G-0562,WC-1958,M-1958-33,T-72,P-02077,T-72,88,0,0,0
563,G-0563,WC-1958,M-1958-34,T-28,P-02537,T-28,16,0,0,0
564,G-0564,WC-1958,M-1958-34,T-83,P-04387,T-83,18,0,0,0
565,G-0565,WC-1958,M-1958-34,T-28,P-03076,T-28,27,0,0,1
566,G-0566,WC-1958,M-1958-34,T-28,P-02537,T-28,36,0,0,0
567,G-0567,WC-1958,M-1958-34,T-28,P-02179,T-28,50,0,0,0
568,G-0568,WC-1958,M-1958-34,T-83,P-00174,T-83,52,0,0,0
569,G-0569,WC-1958,M-1958-34,T-28,P-02537,T-28,78,0,0,0
570,G-0570,WC-1958,M-1958-34,T-83,P-00262,T-83,84,0,0,0
571,G-0571,WC-1958,M-1958-34,T-28,P-02537,T-28,89,0,0,0
572,G-0572,WC-1958,M-1958-35,T-72,P-03179,T-72,4,0,0,0
573,G-0573,WC-1958,M-1958-35,T-09,P-01848,T-09,9,0,0,0
574,G-0574,WC-1958,M-1958-35,T-09,P-01848,T-09,32,0,0,0
575,G-0575,WC-1958,M-1958-35,T-09,P-09516,T-09,55,0,0,0
576,G-0576,WC-1958,M-1958-35,T-09,P-00712,T-09,68,0,0,0
577,G-0577,WC-1958,M-1958-35,T-72,P-07592,T-72,80,0,0,0
578,G-0578,WC-1958,M-1958-35,T-09,P-09516,T-09,90,0,0,0
579,G-0579,WC-1962,M-1962-01,T-15,P-07528,T-15,19,0,0,1
580,G-0580,WC-1962,M-1962-01,T-81,P-08991,T-81,56,0,0,0
581,G-0581,WC-1962,M-1962-01,T-81,P-08895,T-81,75,0,0,0
582,G-0582,WC-1962,M-1962-02,T-73,P-02325,T-73,6,0,0,0
583,G-0583,WC-1962,M-1962-02,T-13,P-03057,T-13,44,0,0,0
584,G-0584,WC-1962,M-1962-02,T-13,P-03180,T-13,51,0,0,0
585,G-0585,WC-1962,M-1962-02,T-13,P-03057,T-13,55,0,0,0
586,G-0586,WC-1962,M-1962-03,T-09,P-00712,T-09,56,0,0,0
587,G-0587,WC-1962,M-1962-03,T-09,P-09516,T-09,73,0,0,0
588,G-0588,WC-1962,M-1962-04,T-03,P-05994,T-03,4,0,0,0
589,G-0589,WC-1962,M-1962-05,T-70,P-06322,T-70,51,0,0,0
590,G-0590,WC-1962,M-1962-05,T-70,P-03460,T-70,83,0,0,0
591,G-0591,WC-1962,M-1962-07,T-20,P-01416,T-20,80,0,0,0
592,G-0592,WC-1962,M-1962-08,T-34,P-05000,T-34,17,0,0,0
593,G-0593,WC-1962,M-1962-08,T-27,P-06659,T-27,60,0,0,1
594,G-0594,WC-1962,M-1962-08,T-34,P-09166,T-34,71,0,0,0
595,G-0595,WC-1962,M-1962-09,T-81,P-00318,T-81,19,0,0,0
596,G-0596,WC-1962,M-1962-09,T-84,P-01391,T-84,25,0,0,1
597,G-0597,WC-1962,M-1962-09,T-84,P-09070,T-84,29,0,0,0
598,G-0598,WC-1962,M-1962-09,T-84,P-09123,T-84,49,0,0,0
599,G-0599,WC-1962,M-1962-10,T-13,P-03180,T-13,73,0,0,0
600,G-0600,WC-1962,M-1962-10,T-13,P-05832,T-13,87,0,0,0
601,G-0601,WC-1962,M-1962-12,T-27,P-06659,T-27,17,0,0,1
602,G-0602,WC-1962,M-1962-12,T-27,P-03645,T-27,42,0,0,0
603,G-0603,WC-1962,M-1962-12,T-27,P-00763,T-27,67,0,0,0
604,G-0604,WC-1962,M-1962-12,T-03,P-06442,T-03,81,0,0,0
605,G-0605,WC-1962,M-1962-13,T-70,P-06322,T-70,8,0,0,0
606,G-0606,WC-1962,M-1962-13,T-70,P-03676,T-70,10,0,0,0
607,G-0607,WC-1962,M-1962-13,T-70,P-06322,T-70,11,0,0,0
608,G-0608,WC-1962,M-1962-13,T-15,P-09766,T-15,21,0,0,0
609,G-0609,WC-1962,M-1962-13,T-70,P-03460,T-70,56,0,0,0
610,G-0610,WC-1962,M-1962-13,T-15,P-00656,T-15,68,0,0,0
611,G-0611,WC-1962,M-1962-13,T-15,P-00032,T-15,72,0,0,0
612,G-0612,WC-1962,M-1962-13,T-15,P-02450,T-15,86,0,0,0
613,G-0613,WC-1962,M-1962-14,T-83,P-02104,T-83,45,0,0,0
614,G-0614,WC-1962,M-1962-14,T-83,P-02871,T-83,59,0,0,0
615,G-0615,WC-1962,M-1962-14,T-73,P-04898,T-73,73,0,0,0
616,G-0616,WC-1962,M-1962-15,T-71,P-01792,T-71,90,0,0,0
617,G-0617,WC-1962,M-1962-16,T-34,P-09166,T-34,1,0,0,0
618,G-0618,WC-1962,M-1962-16,T-34,P-09166,T-34,6,0,0,0
619,G-0619,WC-1962,M-1962-16,T-34,P-05000,T-34,8,0,0,0
620,G-0620,WC-1962,M-1962-16,T-34,P-04422,T-34,12,0,0,0
621,G-0621,WC-1962,M-1962-16,T-34,P-09166,T-34,53,0,0,0
622,G-0622,WC-1962,M-1962-16,T-10,P-02189,T-10,64,0,0,0
623,G-0623,WC-1962,M-1962-16,T-34,P-05000,T-34,70,0,0,0
624,G-0624,WC-1962,M-1962-17,T-70,P-00749,T-70,38,0,0,0
625,G-0625,WC-1962,M-1962-17,T-81,P-08895,T-81,54,0,0,0
626,G-0626,WC-1962,M-1962-17,T-70,P-06322,T-70,89,0,0,0
627,G-0627,WC-1962,M-1962-18,T-83,P-03744,T-83,21,0,0,1
628,G-0628,WC-1962,M-1962-18,T-83,P-02871,T-83,82,0,0,0
629,G-0629,WC-1962,M-1962-19,T-71,P-00455,T-71,35,0,0,0
630,G-0630,WC-1962,M-1962-19,T-09,P-07480,T-09,72,0,0,0
631,G-0631,WC-1962,M-1962-19,T-09,P-07480,T-09,86,0,0,0
632,G-0632,WC-1962,M-1962-21,T-84,P-09070,T-84,20,0,0,0
633,G-0633,WC-1962,M-1962-21,T-84,P-09123,T-84,25,0,0,0
634,G-0634,WC-1962,M-1962-21,T-84,P-09070,T-84,61,0,0,0
635,G-0635,WC-1962,M-1962-21,T-84,P-02957,T-84,82,0,0,0
636,G-0636,WC-1962,M-1962-21,T-84,P-09123,T-84,87,0,0,0
637,G-0637,WC-1962,M-1962-22,T-39,P-06152,T-39,2,0,0,0
638,G-0638,WC-1962,M-1962-22,T-39,P-09385,T-39,65,0,0,0
639,G-0639,WC-1962,M-1962-22,T-39,P-09385,T-39,67,0,0,0
640,G-0640,WC-1962,M-1962-23,T-20,P-00593,T-20,1,0,0,0
641,G-0641,WC-1962,M-1962-23,T-44,P-05919,T-44,12,0,0,0
642,G-0642,WC-1962,M-1962-23,T-44,P-09386,T-44,29,0,0,0
643,G-0643,WC-1962,M-1962-23,T-44,P-07654,T-44,90,0,0,1
644,G-0644,WC-1962,M-1962-25,T-09,P-07818,T-09,31,0,0,0
645,G-0645,WC-1962,M-1962-25,T-27,P-05434,T-27,38,0,0,0
646,G-0646,WC-1962,M-1962-25,T-09,P-01848,T-09,53,0,0,0
647,G-0647,WC-1962,M-1962-25,T-09,P-07818,T-09,59,0,0,0
648,G-0648,WC-1962,M-1962-26,T-13,P-03057,T-13,11,0,0,0
649,G-0649,WC-1962,M-1962-26,T-70,P-03676,T-70,26,0,0,0
650,G-0650,WC-1962,M-1962-26,T-13,P-09114,T-13,29,0,0,0
651,G-0651,WC-1962,M-1962-27,T-20,P-03677,T-20,13,0,0,0
652,G-0652,WC-1962,M-1962-28,T-84,P-03535,T-84,85,0,0,0
653,G-0653,WC-1962,M-1962-29,T-09,P-07818,T-09,9,0,0,0
654,G-0654,WC-1962,M-1962-29,T-09,P-07818,T-09,32,0,0,0
655,G-0655,WC-1962,M-1962-29,T-13,P-05832,T-13,42,0,0,0
656,G-0656,WC-1962,M-1962-29,T-09,P-01848,T-09,47,0,0,0
657,G-0657,WC-1962,M-1962-29,T-13,P-03057,T-13,61,0,0,1
658,G-0658,WC-1962,M-1962-29,T-09,P-01848,T-09,78,0,0,0
659,G-0659,WC-1962,M-1962-30,T-20,P-01359,T-20,48,0,0,0
660,G-0660,WC-1962,M-1962-30,T-84,P-09123,T-84,69,0,0,0
661,G-0661,WC-1962,M-1962-30,T-20,P-03677,T-20,80,0,0,0
662,G-0662,WC-1962,M-1962-30,T-20,P-03677,T-20,84,0,0,1
663,G-0663,WC-1962,M-1962-31,T-13,P-09114,T-13,90,0,0,0
664,G-0664,WC-1962,M-1962-32,T-20,P-08855,T-20,15,0,0,0
665,G-0665,WC-1962,M-1962-32,T-09,P-07480,T-09,17,0,0,0
666,G-0666,WC-1962,M-1962-32,T-09,P-09928,T-09,69,0,0,0
667,G-0667,WC-1962,M-1962-32,T-09,P-01848,T-09,78,0,0,0
668,G-0668,WC-1966,M-1966-02,T-83,P-01705,T-83,16,0,0,0
669,G-0669,WC-1966,M-1966-02,T-83,P-08217,T-83,21,0,0,0
670,G-0670,WC-1966,M-1966-02,T-83,P-08834,T-83,40,0,0,0
671,G-0671,WC-1966,M-1966-02,T-83,P-08834,T-83,52,0,0,0
672,G-0672,WC-1966,M-1966-02,T-83,P-08217,T-83,77,0,0,1
673,G-0673,WC-1966,M-1966-03,T-09,P-09516,T-09,15,0,0,0
674,G-0674,WC-1966,M-1966-03,T-09,P-07818,T-09,63,0,0,0
675,G-0675,WC-1966,M-1966-04,T-70,P-04618,T-70,31,0,0,0
676,G-0676,WC-1966,M-1966-04,T-70,P-07850,T-70,33,0,0,0
677,G-0677,WC-1966,M-1966-04,T-70,P-04618,T-70,88,0,0,0
678,G-0678,WC-1966,M-1966-05,T-44,P-07552,T-44,48,0,0,0
679,G-0679,WC-1966,M-1966-05,T-28,P-08950,T-28,62,0,0,0
680,G-0680,WC-1966,M-1966-06,T-03,P-06303,T-03,65,0,0,0
681,G-0681,WC-1966,M-1966-06,T-71,P-06138,T-71,71,0,0,0
682,G-0682,WC-1966,M-1966-06,T-03,P-06303,T-03,77,0,0,0
