36#P-03868#Abidal#Eric#9/11/1979#2#{2006, 2010}#0
37#P-04927#Ablanedo#Juan Carlos#9/2/1963#2#{1986, 1990}#1
38#P-05268#Abonyi#Attila#8/16/1946#1#{1974}#0
39#P-02166#Aboubakar#Vincent#1/22/1992#3#{2010, 2014, 2022}#0
40#P-05068#Aboukhlal#Zakaria#2/18/2000#1#{2022}#0
41#P-02897#Abouzeid#Taher#4/10/1962#1#{1990}#0
42#P-01212#Abrahamsson#Henock#10/29/1909#1#{1938}#1
43#P-09321#Abramczik#Rudiger#2/18/1956#1#{1978}#0
44#P-06302#Abrami#Lahcen#12/31/1969#1#{1998}#0
45#P-09628#Abreu#Marco#12/8/1974#1#{2006}#0
46#P-00305#Abreu#SebastiAn#10/17/1976#2#{2002, 2010}#0
47#P-08516#AcAcio#not applicable#1/20/1959#1#{1990}#1
48#P-09912#Acasuzo#Eusebio#4/8/1952#1#{1982}#1
49#P-09766#Aceros#GermAn#9/30/1938#1#{1962}#0
50#P-00930#Aceval#Danilo#9/15/1975#1#{1998}#1
51#P-00538#Acevedo#David#2/20/1937#1#{1958}#0
52#P-08731#Acevedo#Eduardo Mario#9/25/1959#1#{1986}#0
53#P-06459#Acevedo#Elmer#2/24/1946#1#{1970}#0
54#P-03088#AchA#Alberto#2/18/1917#1#{1950}#0
55#P-02305#Achilier#Gabriel#3/24/1985#1#{2014}#0
56#P-04314#Achucarro#Ignacio#7/31/1936#1#{1958}#0
57#P-03364#Acimovic#Jovan#6/21/1948#1#{1974}#0
58#P-09335#Acimovic#Milenko#2/15/1977#1#{2002}#0
59#P-01072#Acosta#Jhonny#7/21/1983#2#{2014, 2018}#0
60#P-06737#Acosta#Kellyn#7/24/1995#1#{2022}#0
61#P-06267#Acquah#Afriyie#1/5/1992#1#{2014}#0
62#P-01161#Acuna#Clarence#2/8/1975#1#{1998}#0
63#P-07925#Acuna#Juan#1/11/1923#1#{1950}#1
64#P-00425#Acuna#Marcos#10/28/1991#2#{2018, 2022}#0
65#P-03534#Acuna#Roberto#3/25/1972#3#{1998, 2002, 2006}#0
66#P-04247#Adam#Glen#5/22/1959#1#{1982}#0
67#P-04643#Adamache#Stere#8/17/1941#1#{1970}#1
68#P-07600#Adamec#Jozef#2/26/1942#2#{1962, 1970}#0
69#P-00475#Adams#Ferdinand#5/3/1903#1#{1930}#0
70#P-00426#Adams#Stephen#9/28/1989#1#{2014}#1
71#P-08829#Adams#Tony#10/10/1966#1#{1998}#0
72#P-01886#Adams#Tyler#2/14/1999#1#{2022}#0
73#P-09183#Adamson#Jimmy#4/4/1929#1#{1962}#0
74#P-04040#Adãozinho#not applicable#4/2/1923#1#{1950}#0
75#P-04879#Addo#Eric#11/12/1978#1#{2006}#0
76#P-05466#Addo#Otto#6/9/1975#1#{2006}#0
77#P-07542#Addy#Lee#9/26/1985#1#{2010}#0
78#P-01646#Adebayor#Emmanuel#2/26/1984#1#{2006}#0
79#P-03299#Adekugbe#Sam#1/16/1995#1#{2022}#0
80#P-00455#Adelardo#not applicable#9/26/1939#2#{1962, 1966}#0
81#P-02323#Adeleye#Dele#12/25/1988#1#{2010}#0
82#P-03149#Ademir#not applicable#11/8/1922#1#{1950}#0
83#P-00099#Adepoju#Mutiu#12/22/1970#3#{1994, 1998, 2002}#0
84#P-06863#Adeyemi#Karim#1/18/2002#1#{2022}#0
85#P-05712#Adiyiah#Dominic#11/29/1989#1#{2010}#0
86#P-04455#Adjei#Sammy#9/1/1980#1#{2006}#1
87#P-04434#Ado#not applicable#7/4/1946#1#{1970}#1
88#P-07752#Adomah#Albert#12/13/1987#1#{2014}#0
89#P-05688#Adriano#not applicable#2/17/1982#1#{2006}#0
90#P-00288#AdvIncula#Luis#3/2/1990#1#{2018}#0
91#P-05429#Aebischer#Michel#1/6/1997#1#{2022}#0
92#P-00665#Aeby#Georges#9/10/1910#1#{1938}#0
93#P-08216#Aeby#Paul#9/10/1910#1#{1938}#0
94#P-03490#Afellay#Ibrahim#4/2/1986#1#{2010}#0
95#P-01217#Afful#Harrison#6/24/1986#1#{2014}#0
96#P-06495#Afif#Akram#11/18/1996#1#{2022}#0
97#P-00258#Afolabi#Rabiu#4/18/1980#2#{2002, 2010}#0
98#P-00861#Afonin#Valentin#12/22/1939#2#{1966, 1970}#0
99#P-08286#Afonsinho#not applicable#3/8/1914#1#{1938}#0
100#P-07955#Afriyie#Daniel#6/26/2001#1#{2022}#0
101#P-08737#Agassa#Kossi#7/2/1978#1#{2006}#1
102#P-04556#Agbim#Chigozie#11/28/1984#1#{2014}#1
103#P-06106#Agbo#Hans#9/26/1967#1#{1994}#0
104#P-04261#Agboh#Kuami#12/28/1977#1#{2006}#0
105#P-06587#Agbonavbare#Wilfred#10/5/1966#1#{1994}#1
106#P-01604#Agger#Daniel#12/12/1984#1#{2010}#0
107#P-05915#Aghahowa#Julius#2/12/1982#1#{2002}#0
108#P-02244#Agoos#Jeff#5/2/1968#2#{1998, 2002}#0
109#P-00349#Agrebi#Hamadi#3/20/1951#1#{1978}#0
110#P-07196#Agu#Alloysius#7/12/1967#1#{1994}#1
111#P-08441#Aguas#Rui#4/28/1960#1#{1986}#0
112#P-03694#Aguerd#Nayef#3/30/1996#1#{2022}#0
113#P-05571#Aguero#Juan Bautista#6/24/1935#1#{1958}#0
114#P-00204#Aguero#Sergio#6/2/1988#3#{2010, 2014, 2018}#0
115#P-01878#Aguilar#Abel#1/6/1985#2#{2014, 2018}#0
116#P-00449#Aguilar#Paul#3/6/1986#2#{2010, 2014}#0
117#P-01344#Aguilar#Samuel#3/16/1933#1#{1958}#1
118#P-04660#Aguilera#Brandon#6/28/2003#1#{2022}#0
119#P-07344#Aguilera#Carlos#9/21/1964#2#{1986, 1990}#0
120#P-02706#Aguilera#Carlos#5/22/1969#1#{1998}#0
121#P-03772#Aguilera#Edgar#7/28/1975#1#{1998}#0
122#P-00430#Aguilera#Juan#10/23/1903#1#{1930}#0
123#P-01329#Aguilera#Oscar#3/11/1935#1#{1958}#0
124#P-00841#Aguinaga#Alex#7/9/1968#1#{2002}#0
125#P-07936#Aguirre#Francisco#not available#1#{1930}#0
126#P-05414#Aguirre#Javier#12/1/1958#1#{1986}#0
127#P-03425#Agyei#Daniel#11/10/1989#1#{2010}#1
128#P-09974#Agyemang-Badu#Emmanuel#12/2/1990#1#{2014}#0
129#P-08828#Ahlström#Thomas#7/17/1952#1#{1974}#0
130#P-07945#Åhlund#Olle#8/22/1920#1#{1950}#0
131#P-03818#Ahmadi#Rahman#7/30/1980#1#{2014}#1
132#P-00874#Åhman#Ronald#1/31/1957#1#{1978}#0
133#P-03011#Ahmed#Homam#8/25/1999#1#{2022}#0
134#P-09567#Ahmed#Issah#5/24/1982#1#{2006}#0
135#P-07558#Ahn#Jung-hwan#1/27/1976#3#{2002, 2006, 2010}#0
136#P-04919#Ahorlu#Stephen#9/5/1988#1#{2010}#1
137#P-04762#Ahumada#Sergio#10/2/1948#1#{1974}#0
138#P-05542#Aidoo#Joseph#9/29/1995#1#{2022}#0
139#P-02743#Aigner#Ernst#10/31/1966#1#{1990}#0
140#P-07404#Aimar#Pablo#11/3/1979#2#{2002, 2006}#0
141#P-03109#Aird#Jock#2/18/1926#1#{1954}#0
142#P-07005#Airosa#Marco#8/6/1984#1#{2006}#0
143#P-09983#Ait Bennasser#Youssef#7/7/1996#1#{2018}#0
144#P-01988#Aitken#Roy#11/24/1958#2#{1986, 1990}#0
145#P-08271#Aiyenugba#Dele#11/20/1983#1#{2010}#1
146#P-08964#Akale#Kanga#3/7/1981#1#{2006}#0
147#P-09914#Akanji#Manuel#7/19/1995#2#{2018, 2022}#0
148#P-05102#Ake#Nathan#2/18/1995#1#{2022}#0
149#P-08743#Akgun#Kacmaz#2/19/1935#1#{1954}#0
150#P-08760#Akid#Mohamed#7/5/1949#1#{1978}#0
151#P-06881#Akinfeev#Igor#4/8/1986#2#{2014, 2018}#1
152#P-09197#Akita#Yutaka#8/6/1970#2#{1998, 2002}#0
153#P-06189#Akoto#Eric#7/20/1980#1#{2006}#0
154#P-00585#Akpa Akpro#Jean-Daniel#10/11/1992#1#{2014}#0
155#P-06285#Akpeyi#Daniel#3/8/1986#1#{2018}#1
156#P-07047#AkwA#not applicable#5/30/1977#1#{2006}#0
157#P-05141#Akwuegbu#Benedict#11/3/1974#1#{2002}#0
158#P-01520#Akyel#Fatih#12/26/1977#1#{2002}#0
159#P-01876#Al-Abed#Nawaf#1/26/1990#1#{2022}#0
160#P-04640#Al-Aboud#Abdulrahman#6/1/1995#1#{2022}#0
161#P-06268#Al-Amri#Abdulelah#1/15/1997#1#{2022}#0
162#P-01884#Al-Anazi#Awad#9/24/1968#1#{1994}#0
163#P-03511#Al-Anberi#Abdulaziz#1/3/1954#1#{1982}#0
164#P-00529#Al-Antaif#Tisir#2/16/1974#1#{1998}#1
165#P-06083#Al-Aqidi#Nawaf#5/10/2000#1#{2022}#1
166#P-07103#Al-Bahri#Ahmed#9/18/1980#1#{2006}#0
167#P-00523#Al-Bishi#Fahad#9/10/1965#1#{1994}#0
168#P-04772#Al-Bishi#Mohamed#5/3/1987#1#{2006}#0
169#P-06578#Al-Breik#Mohammed#9/15/1992#2#{2018, 2022}#0
170#P-02096#Al-Bulaihi#Ali#11/21/1989#2#{2018, 2022}#0
171#P-03975#Al-Buloushi#Abdulaziz#12/4/1962#1#{1982}#0
172#P-02915#Al-Buloushi#Abdullah#2/16/1960#1#{1982}#0
173#P-03083#Al-Buraikan#Firas#5/14/2000#1#{2022}#0
174#P-07177#Al-Dakhil#Faisal#8/13/1957#1#{1982}#0
175#P-04092#Al-Dawod#Saleh#9/24/1968#1#{1994}#0
176#P-01519#Al-Dawsari#Nasser#12/19/1998#1#{2022}#0
177#P-00630#Al-Dawsari#Salem#8/19/1991#2#{2018, 2022}#0
178#P-06706#Al-Deayea#Mohamed#8/2/1972#4#{1994, 1998, 2002, 2006}#1
179#P-08329#Al-Dokhi#Ahmed#10/25/1976#3#{1998, 2002, 2006}#0
180#P-07685#Al-Dosari#Abdullah#11/1/1969#1#{1994}#0
181#P-09431#Al-Dosari#Khamis#9/8/1973#2#{1998, 2002}#0
182#P-03185#Al-Dosari#Obeid#10/2/1975#2#{1998, 2002}#0
183#P-09062#Al-Faraj#Salman#8/1/1989#2#{2018, 2022}#0
184#P-02321#Al-Ghamdi#Omar#4/11/1979#2#{2002, 2006}#0
185#P-09855#Al-Ghanim#Nassir#4/4/1961#1#{1982}#0
186#P-04594#Al-Ghannam#Sultan#5/6/1994#1#{2022}#0
187#P-04171#Al-Ghesheyan#Fahad#8/1/1973#1#{1994}#0
188#P-03897#Al-Haddad#Abdulrahman#3/23/1966#1#{1990}#0
189#P-04647#Al-Haddad#Muayad#1/1/1960#1#{1982}#0
190#P-07271#Al-Hadhrami#Naif#7/18/2001#1#{2022}#0
191#P-04633#Al-Hajri#Salem#4/10/1996#1#{2022}#0
192#P-04966#Al-Harbi#Ibrahim#7/10/1975#1#{1998}#0
193#P-03915#Al-Harbi#Mansoor#10/19/1987#1#{2018}#0
194#P-04197#Al-Harthi#Mohsin#7/17/1976#1#{2002}#0
195#P-01348#Al-Harthi#Saad#2/3/1984#1#{2006}#0
196#P-01097#Al-Hashash#Sami#9/15/1959#1#{1982}#0
197#P-07551#Al-Hassan#Ali#3/4/1997#1#{2022}#0
198#P-08301#Al-Haydos#Hassan#12/11/1990#1#{2022}#0
199#P-05167#Al-Helwah#Ibrahim#8/18/1972#1#{1994}#1
200#P-04355#Al-Houti#Saad#5/24/1954#1#{1982}#0
201#P-04627#Al-Jaber#Sami#12/11/1972#4#{1994, 1998, 2002, 2006}#0
202#P-09541#Al-Jahani#Mohammed#9/28/1974#2#{1998, 2002}#0
203#P-03813#Al-Janoubi#Abdulaziz#7/21/1974#1#{1998}#0
204#P-05123#Al-Jasem#Waleed#11/18/1959#1#{1982}#0
205#P-01274#Al-Jassim#Taisir#7/25/1984#1#{2018}#0
206#P-07748#Al-Jumaan#Abdullah#11/10/1977#1#{2002}#0
207#P-01401#Al-Khaibari#Abdullah#8/16/1996#1#{2018}#0
208#P-05764#Al-Khaibri#Abdulmalek#3/13/1986#1#{2018}#0
209#P-06615#Al-Khathran#Abdulaziz#7/31/1973#2#{2002, 2006}#0
210#P-03286#Al-Khilaiwi#Mohammed#8/21/1971#2#{1994, 1998}#0
211#P-00853#Al-Khojali#Mohammed#1/15/1973#1#{2002}#1
212#P-09688#Al-Malki#Abdulellah#10/11/1994#1#{2022}#0
213#P-09009#Al-Mayouf#Abdullah#1/23/1987#1#{2018}#1
214#P-06441#Al-Mehallel#Fahad#11/11/1970#2#{1994, 1998}#0
215#P-08876#Al-Mogahwi#Housain#3/24/1988#1#{2018}#0
216#P-05257#Al-Montashari#Hamad#6/22/1982#1#{2006}#0
217#P-00954#Al-Mosailem#Yasser#2/27/1984#1#{2018}#1
218#P-06507#Al-Muwallad#Fahad#9/14/1994#1#{2018}#0
219#P-03389#Al-Muwallid#Khalid#11/23/1971#2#{1994, 1998}#0
220#P-05305#Al-Najei#Sami#2/7/1997#1#{2022}#0
221#P-03646#Al-Owairan#Saeed#8/19/1967#2#{1994, 1998}#0
222#P-02114#Al-Owais#Mohammed#10/10/1991#2#{2018, 2022}#1
223#P-00884#Al-Qabendi#Jamal#4/7/1959#1#{1982}#0
224#P-08108#Al-Qadi#Naif#4/3/1979#1#{2006}#0
225#P-00592#Al-Qahtani#Yasser#10/10/1982#1#{2006}#0
226#P-04941#Al-Rawi#Bassam#12/16/1997#1#{2022}#0
227#P-07145#Al-Rubaie#Mohammed#8/14/1997#1#{2022}#1
228#P-01482#Al-Sadiq#Hussein#10/15/1973#2#{1994, 1998}#1
229#P-00767#Al-Sahlawi#Mohammad#1/10/1987#1#{2018}#0
230#P-02251#Al-Shahrani#Ibrahim#7/21/1974#2#{1998, 2002}#0
231#P-04495#Al-Shahrani#Yasser#5/25/1992#2#{2018, 2022}#0
232#P-04255#Al-Shalhoub#Mohammad#12/8/1980#2#{2002, 2006}#0
233#P-03131#Al-Sheeb#Saad#2/19/1990#1#{2022}#1
234#P-03550#Al-Shehri#Fouzi#5/15/1980#1#{2002}#0
235#P-05623#Al-Shehri#Saleh#11/1/1993#1#{2022}#0
236#P-01982#Al-Shehri#Yahya#6/26/1990#1#{2018}#0
237#P-04824#Al-Shemmari#Hamoud#9/26/1960#1#{1982}#0
238#P-04505#Al-Suwayed#Yussef#9/20/1958#1#{1982}#0
239#P-04890#Al-Taifi#Yassir#5/10/1971#1#{1994}#0
240#P-01019#Al-Talyani#Adnan#10/30/1964#1#{1990}#0
241#P-04802#Al-Tambakti#Hassan#2/9/1999#1#{2022}#0
242#P-02720#Al-Tarabulsi#Ahmed#3/22/1947#1#{1982}#1
243#P-06650#Al-Temyat#Nawaf#6/28/1976#3#{1998, 2002, 2006}#0
244#P-06725#Al-Thagafi#Mansour#1/14/1979#1#{2002}#0
245#P-02831#Al-Thunayan#Yousuf#11/18/1963#1#{1998}#0
246#P-07491#Al-Waked#Abdullah#9/29/1975#1#{2002}#0
247#P-08583#Al-Yami#Al Hasan#8/21/1972#1#{2002}#0
248#P-06415#Alaaeldin#Ahmed#1/31/1993#1#{2022}#0
249#P-08137#Aladzhov#Stefan#10/18/1947#2#{1970, 1974}#0
250#P-01256#Alaoui#Ahmed#1/1/1949#1#{1970}#0
251#P-00850#Alaoui#Zakaria#6/17/1966#1#{1994}#1
252#P-01561#Alba#Jordi#3/21/1989#3#{2014, 2018, 2022}#0
253#P-09284#AlbarracIn#Ernesto#9/25/1907#1#{1934}#0
254#P-05607#Albelda#David#9/1/1977#2#{2002, 2006}#0
255#P-09166#Albert#FloriAn#9/15/1941#2#{1962, 1966}#0
256#P-04113#Albert#Philippe#8/10/1967#2#{1990, 1994}#0
257#P-04376#Albertini#Demetrio#8/23/1971#2#{1994, 1998}#0
258#P-04742#Alberto#Carlos#7/17/1944#1#{1970}#0
259#P-08255#Alberto#Julio#10/7/1958#1#{1986}#0
260#P-00800#Albertosi#Enrico#11/2/1939#4#{1962, 1966, 1970, 1974}#1
261#P-02614#Albiol#Raul#9/4/1985#2#{2010, 2014}#0
262#P-07998#Albiston#Arthur#7/14/1957#1#{1986}#0
263#P-00924#Albornoz#Miiko#11/30/1990#1#{2014}#0
264#P-02131#Alborta#Mario#9/19/1910#1#{1930}#0
265#P-09022#Albrecht#Ernst#11/12/1907#1#{1934}#0
266#P-08054#Albrecht#Milan#7/16/1950#1#{1970}#0
267#P-00891#Albrecht#Rafael#8/23/1941#2#{1962, 1966}#0
268#P-08758#Albright#Chris#1/14/1979#1#{2006}#0
269#P-02180#Albu#Gheorghe#9/12/1909#1#{1934}#0
270#P-02449#Alcaraz#AntolIn#7/30/1982#1#{2010}#0
271#P-07772#Alcaraz#Francisco#10/4/1960#1#{1986}#0
272#P-06606#Alcazar#Joseph#6/15/1911#1#{1934}#0
273#P-00279#Alcindo#not applicable#12/16/1945#1#{1966}#0
274#P-04759#Aldair#not applicable#11/30/1965#3#{1990, 1994, 1998}#0
275#P-03378#Alderweireld#Toby#3/2/1989#3#{2014, 2018, 2022}#0
276#P-01464#Aldridge#John#9/18/1958#2#{1990, 1994}#0
277#P-05555#Aleinikov#Sergei#11/7/1961#2#{1986, 1990}#0
278#P-01424#Alejandrez#Juan Manuel#5/17/1944#1#{1970}#0
279#P-02391#Aleksandrov#Petar#12/7/1962#1#{1994}#0
280#P-06253#Alemão#not applicable#11/22/1961#2#{1986, 1990}#0
281#P-09375#Alenemeh#Ahmad#10/10/1982#1#{2014}#0
282#P-08292#Alenichev#Dmitri#10/20/1972#1#{2002}#0
283#P-04062#Alexander-Arnold#Trent#10/7/1998#2#{2018, 2022}#0
284#P-09528#Alexandersson#Niclas#12/29/1971#2#{2002, 2006}#0
285#P-01092#Alexandris#Alexis#10/21/1968#1#{1994}#0
286#P-01877#Alexanko#Jose Ramon#5/19/1956#1#{1982}#0
287#P-02073#Alexiou#Alexis#9/8/1963#1#{1994}#0
288#P-00683#Alexoudis#Alexis#6/20/1972#1#{1994}#0
289#P-09113#Alfaro#Mauricio#2/13/1956#1#{1982}#0
290#P-03459#Alfaro#Wardy#12/31/1977#1#{2006}#1
291#P-03126#Alfonso#not applicable#9/26/1972#1#{1998}#0
292#P-03614#Alfredo#not applicable#1/1/1920#1#{1950}#0
293#P-00681#Alfredo#not applicable#10/27/1924#1#{1954}#0
294#P-05410#Alfredo#not applicable#10/18/1946#1#{1974}#0
295#P-01491#Algaranaz#VIctor Celestino#4/6/1926#1#{1950}#0
296#P-09301#Ali#Almoez#8/19/1996#1#{2022}#0
297#P-08523#Ali#Jamal#2/2/1956#1#{1986}#0
298#P-09951#Alisson#not applicable#10/2/1992#2#{2018, 2022}#1
299#P-01676#Alkorta#Rafael#9/16/1968#3#{1990, 1994, 1998}#0
300#P-00125#Allahverdi#Javad#7/16/1954#1#{1978}#0
301#P-04646#Allan#Thomson#10/5/1946#1#{1974}#1
302#P-09156#Allawi#Karim#4/1/1960#1#{1986}#0
303#P-08414#Allawi#Khalil#9/6/1958#1#{1986}#0
304#P-05913#Allback#Marcus#7/5/1973#2#{2002, 2006}#0
305#P-09946#Allchurch#Ivor#10/16/1929#1#{1958}#0
306#P-08432#Allchurch#Len#9/12/1933#1#{1958}#0
307#P-06155#Allemandi#Luigi#11/18/1903#1#{1934}#0
308#P-09294#Allemann#Anton#1/6/1936#1#{1962}#0
309#P-02161#Allemann#Willy#6/10/1942#1#{1966}#0
310#P-04875#Allen#Joe#3/14/1990#1#{2022}#0
311#P-00195#Allgöwer#Karl#1/5/1957#1#{1986}#0
312#P-03989#Alli#Dele#4/11/1996#1#{2018}#0
313#P-00351#Allofs#Klaus#12/5/1956#1#{1986}#0
314#P-03811#Allofs#Thomas#11/17/1959#1#{1982}#0
315#P-00932#Almada#Thiago#4/26/2001#1#{2022}#0
316#P-07844#Almeida#Andre#9/10/1990#1#{2014}#0
317#P-03301#Almeida#Hugo#5/23/1984#2#{2010, 2014}#0
318#P-04100#Almeida#not applicable#12/2/1910#1#{1934}#0
319#P-02032#Almeyda#MatIas#12/21/1973#2#{1998, 2002}#0
320#P-02163#Almgren#Erik#1/28/1908#1#{1938}#0
321#P-08578#Almiron#Sergio#11/18/1958#1#{1986}#0
322#P-01986#Almond#Bobby#4/16/1951#1#{1982}#0
323#P-05692#Alnoudji#Nicolas#12/9/1979#1#{2002}#0
324#P-00232#Aloisi#John#2/5/1976#1#{2006}#0
325#P-06266#Alonso#Faustino#2/15/1961#1#{1986}#0
326#P-00132#Alonso#Gabriel#11/9/1923#1#{1950}#0
327#P-07746#Alonso#Norberto#1/4/1953#1#{1978}#0
328#P-04829#Alonso#Periko#2/1/1953#1#{1982}#0
329#P-05449#Alonso#Xabi#11/25/1981#3#{2006, 2010, 2014}#0
330#P-01059#Alonzo#Juan#6/24/1911#1#{1938}#0
331#P-06431#Alston#Adrian#2/6/1949#1#{1974}#0
332#P-01512#Altafini#Jose#7/24/1938#2#{1958, 1962}#0
333#P-07069#Altair#not applicable#1/21/1938#2#{1962, 1966}#0
334#P-06245#Altidore#Jozy#11/6/1989#2#{2010, 2014}#0
335#P-04832#Altobelli#Alessandro#11/28/1955#2#{1982, 1986}#0
336#P-09396#Alvarado#Esteban#4/28/1989#1#{2022}#1
337#P-09194#Alvarado#Roberto#9/7/1998#1#{2022}#0
338#P-02197#Alvarenga#Guido#8/24/1970#1#{2002}#0
339#P-07312#Alvarez#edgar#1/9/1980#1#{2010}#0
340#P-06622#Alvarez#Edson#10/24/1997#2#{2018, 2022}#0
341#P-08187#Alvarez#Eliseo#8/9/1940#2#{1962, 1966}#0
342#P-02769#Alvarez#Emilio#2/10/1939#2#{1962, 1966}#0
343#P-05731#Alvarez#JuliAn#1/31/2000#1#{2022}#0
344#P-04478#Alvarez#Kevin#1/15/1999#1#{2022}#0
345#P-07020#Alvarez#Leonel#7/29/1965#2#{1990, 1994}#0
346#P-00939#Alvarez#Ricky#4/12/1988#1#{2014}#0
347#P-03956#Alvarez Balanta#eder#2/28/1993#1#{2014}#0
348#P-05135#Alvarez Jimenez#Manuel#5/23/1928#1#{1950}#0
349#P-03119#Alvaro#not applicable#1/3/1961#1#{1986}#0
350#P-05143#Alvbåge#John#8/10/1982#1#{2006}#1
351#P-05729#Alves#Bruno#11/27/1981#3#{2010, 2014, 2018}#0
352#P-08637#Alves#Dani#5/6/1983#3#{2010, 2014, 2022}#0
353#P-01434#Alvez#Fernando#9/4/1959#2#{1986, 1990}#1
354#P-03220#Alzamendi#Antonio#6/7/1956#2#{1986, 1990}#0
355#P-05548#Alzate#AnIbal#1/31/1933#1#{1962}#0
356#P-07257#Amadei#Amedeo#7/26/1921#1#{1950}#0
357#P-04673#Amado#Lauro#3/14/1912#1#{1938}#0
358#P-05699#Amador#Rafael#2/16/1959#1#{1986}#0
359#P-04076#Amallah#Selim#11/15/1996#1#{2022}#0
360#P-00631#Amanallah#Azzedine#4/7/1956#1#{1986}#0
361#P-05249#Amancio#not applicable#10/16/1939#1#{1966}#0
362#P-08127#Amara#Mourad#2/19/1959#2#{1982, 1986}#1
363#P-00433#Amaral#not applicable#12/25/1954#1#{1978}#0
364#P-07480#Amarildo#not applicable#6/29/1939#1#{1962}#0
365#P-08520#Amarilla#Florencio#1/3/1935#1#{1958}#0
366#P-00028#Amartey#Daniel#12/21/1994#1#{2022}#0
367#P-05522#AmbrIz#Ignacio#2/7/1965#1#{1994}#0
368#P-08866#Ambrois#Javier#5/9/1932#1#{1954}#0
369#P-02966#Ambrose#Efe#10/18/1988#1#{2014}#0
370#P-04180#Ambrosi#Paul#10/14/1980#1#{2006}#0
371#P-01094#Ameen#Mohammed#4/29/1980#1#{2006}#0
372#P-08072#Amelia#Marco#4/2/1982#1#{2006}#1
373#P-04409#Ameobi#Shola#10/12/1981#1#{2014}#0
374#P-06057#Amerhauser#Martin#7/23/1974#1#{1998}#0
375#P-09750#Americo#not applicable#3/6/1933#1#{1966}#1
376#P-08543#Amezcua#EfraIn#8/3/1907#1#{1930}#0
377#P-04839#Amiri#Vahid#4/2/1988#2#{2018, 2022}#0
378#P-06344#Amoah#Matthew#10/24/1980#2#{2006, 2010}#0
379#P-04705#Amokachi#Daniel#12/30/1972#2#{1994, 1998}#0
380#P-06959#Amor#Guillermo#12/4/1967#1#{1998}#0
381#P-00545#Amorim#Ruben#1/27/1985#2#{2010, 2014}#0
382#P-06010#Amoros#Manuel#2/1/1962#2#{1982, 1986}#0
383#P-02763#Ampadu#Ethan#9/14/2000#1#{2022}#0
384#P-08152#Amrabat#Nordin#3/31/1987#1#{2018}#0
385#P-09911#Amrabat#Sofyan#8/21/1996#2#{2018, 2022}#0
386#P-02272#Amrhein#Tom#not available#1#{1934}#0
387#P-01742#Amundsen#Roald#9/18/1913#1#{1938}#0
388#P-01305#Amunike#Emmanuel#12/25/1970#1#{1994}#0
389#P-03348#Amzine#Gharib#5/3/1973#1#{1998}#0
390#P-07557#An#Chol-hyok#6/27/1987#1#{2010}#0
391#P-09818#An#Ik-soo#5/6/1965#1#{1994}#0
392#P-02415#An#Qi#6/21/1981#1#{2002}#1
393#P-00291#An#Se-bok#10/29/1946#1#{1966}#0
